date,location,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,series_complete_pop_pct
2021-11-27T00:00:00.000,OK,134535,1962785,2724067,1001,51.3
2021-11-27T00:00:00.000,FL,1312096,11405041,17673131,111439,61
2021-11-27T00:00:00.000,MN,325276,2992954,4788576,2511,62.2
2021-11-27T00:00:00.000,NJ,489768,5108657,7702067,626,67.5
2021-11-27T00:00:00.000,VT,48583,436222,615934,868,72.7
2021-11-27T00:00:00.000,KS,119494,1419726,2102602,3017,54.4
2021-11-27T00:00:00.000,BP2,13114,106299,136952,31,0
2021-11-27T00:00:00.000,MD,327439,3454202,5534124,13807,67.2
2021-11-27T00:00:00.000,AS,547,18682,48323,1,66.2
2021-11-27T00:00:00.000,HI,54808,664470,1256668,94062,60.7
2021-11-27T00:00:00.000,WI,300696,3115321,4662566,1486,59.3
2021-11-27T00:00:00.000,SD,35897,451997,647114,132,54.3
2021-11-27T00:00:00.000,MH,2291,40506,2273,2,28
2021-11-27T00:00:00.000,MS,80171,1302752,1794154,2005,46.9
2021-11-27T00:00:00.000,VI,1815,34579,82201,0,48.8
2021-11-27T00:00:00.000,DD2,292018,2215422,4018799,20326,0
2021-11-27T00:00:00.000,IA,159721,1660636,2309859,411,56.5
2021-11-27T00:00:00.000,MI,408108,4945413,7198823,1905,54.4
2021-11-27T00:00:00.000,IH2,35712,901953,913733,168,37.7
2021-11-27T00:00:00.000,ME,129323,891794,1175587,2064,72.1
2021-11-27T00:00:00.000,ID,74500,757391,1026166,2601,45.1
2021-11-27T00:00:00.000,NE,84811,940220,1527190,5253,57.2
2021-11-27T00:00:00.000,FM,12255,65148,1998,0,41.2
2021-11-27T00:00:00.000,MA,363187,4416230,6635208,423,70.8
2021-11-27T00:00:00.000,AL,153163,2287438,2750164,270,46
2021-11-27T00:00:00.000,IL,605491,6402962,10572179,23933,61.4
2021-11-27T00:00:00.000,TX,1360009,13904075,21595455,2895,54.5
2021-11-27T00:00:00.000,AZ,319934,3785007,5334928,18382,54.4
2021-11-27T00:00:00.000,NM,103488,1268538,1712803,6493,63.3
2021-11-27T00:00:00.000,ND,35296,352122,498444,305,48.6
2021-11-27T00:00:00.000,IN,276258,2826419,4587321,26328,50.5
2021-11-27T00:00:00.000,DE,53692,534535,797314,1671,60.9
2021-11-27T00:00:00.000,AK,39005,369352,536929,745,54
2021-11-27T00:00:00.000,WY,26316,276010,320932,568,45.3
2021-11-27T00:00:00.000,OR,246007,2285480,3584923,6077,63.8
2021-11-27T00:00:00.000,GA,299103,4869508,7004514,12638,49.4
2021-11-27T00:00:00.000,VA,444019,4632976,7798920,7206,64.6
2021-11-27T00:00:00.000,UT,160394,1443141,2397385,294,55.2
2021-11-27T00:00:00.000,SC,202024,2379119,3535780,1884,51.2
2021-11-27T00:00:00.000,RI,58362,651725,1003413,1153,72.2
2021-11-27T00:00:00.000,CO,303987,3329231,4848310,6650,62.9
2021-11-27T00:00:00.000,NV,167013,1372661,2368813,509,54.2
2021-11-27T00:00:00.000,MO,224810,2650156,4452053,2303,50.8
2021-11-27T00:00:00.000,WA,435747,4240192,6543562,8502,64.8
2021-11-27T00:00:00.000,VA2,231882,3267482,2958431,281,0
2021-11-27T00:00:00.000,CT,223022,2197775,3476067,1183,71.7
2021-11-26T00:00:00.000,AR,107221,1496068,1868409,3263,49.1
2021-11-26T00:00:00.000,MH,2291,40506,2273,2,28
2021-11-26T00:00:00.000,MS,80171,1302752,1794154,2005,46.9
2021-11-26T00:00:00.000,VI,1815,34579,82201,0,48.8
2021-11-26T00:00:00.000,IL,605491,6402962,10572179,23933,61.4
2021-11-26T00:00:00.000,NV,167013,1372661,2368813,509,54.2
2021-11-26T00:00:00.000,MO,224810,2650156,4452053,2303,50.8
2021-11-26T00:00:00.000,WA,435747,4240192,6543562,8502,64.8
2021-11-26T00:00:00.000,OH,551249,5471350,8151823,17859,52.8
2021-11-26T00:00:00.000,NC,455721,4994932,7926612,863,54
2021-11-26T00:00:00.000,GU,10821,87477,173983,44,73.2
2021-11-26T00:00:00.000,PA,655703,7077762,10296639,1344,58
2021-11-26T00:00:00.000,NY,1233544,10842667,17389889,11591,68.2
2021-11-26T00:00:00.000,KS,119494,1419726,2102602,3017,54.4
2021-11-26T00:00:00.000,DE,53692,534535,797314,1671,60.9
2021-11-26T00:00:00.000,AK,39005,369352,536929,745,54
2021-11-26T00:00:00.000,OR,246007,2285480,3584923,6077,63.8
2021-11-26T00:00:00.000,BP2,13114,106299,136952,31,0
2021-11-26T00:00:00.000,VA2,231882,3267482,2958431,281,0
2021-11-26T00:00:00.000,CT,223022,2197775,3476067,1183,71.7
2021-11-26T00:00:00.000,GA,299103,4869508,7004514,12638,49.4
2021-11-26T00:00:00.000,DC,32830,423625,697548,469,64.1
2021-11-26T00:00:00.000,NH,101466,802048,1212550,60,64.6
2021-11-26T00:00:00.000,IA,159721,1660636,2309859,411,56.5
2021-11-26T00:00:00.000,MI,408108,4945413,7198823,1905,54.4
2021-11-26T00:00:00.000,NJ,489768,5108657,7702067,626,67.5
2021-11-26T00:00:00.000,MN,325276,2992954,4788576,2511,62.2
2021-11-26T00:00:00.000,VA,444019,4632976,7798920,7206,64.6
2021-11-26T00:00:00.000,RP,2334,26800,4700,0,73.3
2021-11-26T00:00:00.000,ME,129323,891794,1175587,2064,72.1
2021-11-26T00:00:00.000,ID,74500,757391,1026166,2601,45.1
2021-11-26T00:00:00.000,NE,84811,940220,1527190,5253,57.2
2021-11-26T00:00:00.000,FM,12255,65148,1998,0,41.2
2021-11-26T00:00:00.000,MA,363187,4416230,6635208,423,70.8
2021-11-26T00:00:00.000,UT,160394,1443141,2397385,294,55.2
2021-11-26T00:00:00.000,SC,202024,2379119,3535780,1884,51.2
2021-11-26T00:00:00.000,KY,208821,2225113,2911012,1904,51.9
2021-11-26T00:00:00.000,RI,58362,651725,1003413,1153,72.2
2021-11-26T00:00:00.000,CO,303987,3329231,4848310,6650,62.9
2021-11-26T00:00:00.000,CA,2059881,22222441,34417531,15147,62.8
2021-11-26T00:00:00.000,OK,134535,1962785,2724067,1001,51.3
2021-11-26T00:00:00.000,TX,1360009,13904075,21595455,2895,54.5
2021-11-26T00:00:00.000,SD,35897,451997,647114,132,54.3
2021-11-26T00:00:00.000,TN,233038,3095485,4713209,39678,49.4
2021-11-26T00:00:00.000,AL,153163,2287438,2750164,270,46
2021-11-26T00:00:00.000,ND,35296,352122,498444,305,48.6
2021-11-26T00:00:00.000,IN,276258,2826419,4587321,26328,50.5
2021-11-26T00:00:00.000,PR,139971,2092489,3102625,504,73.9
2021-11-26T00:00:00.000,MT,53654,557280,697515,1511,51.7
2021-11-26T00:00:00.000,IH2,35712,901953,913733,168,37.7
2021-11-26T00:00:00.000,LA,174590,2127733,2857104,2678,48.7
2021-11-26T00:00:00.000,WV,44323,765950,879051,474,41.5
2021-11-26T00:00:00.000,HI,54808,664470,1256668,94062,60.7
2021-11-26T00:00:00.000,WI,300696,3115321,4662566,1486,59.3
2021-11-26T00:00:00.000,MP,933,10162,67280,0,68
2021-11-26T00:00:00.000,VT,48583,436222,615934,868,72.7
2021-11-26T00:00:00.000,AZ,319934,3785007,5334928,18382,54.4
2021-11-26T00:00:00.000,NM,103488,1268538,1712803,6493,63.3
2021-11-26T00:00:00.000,WY,26316,276010,320932,568,45.3
2021-11-26T00:00:00.000,FL,1312096,11405041,17673131,111439,61
2021-11-26T00:00:00.000,DD2,292018,2215422,4018799,20326,0
2021-11-26T00:00:00.000,MD,327439,3454202,5534124,13807,67.2
2021-11-26T00:00:00.000,AS,547,18682,48323,1,66.2
2021-11-25T00:00:00.000,MN,325276,2992954,4788576,2511,62.2
2021-11-25T00:00:00.000,CA,2059881,22222441,34417531,15147,62.8
2021-11-25T00:00:00.000,TX,1360009,13904075,21595455,2895,54.5
2021-11-25T00:00:00.000,VT,48583,436222,615934,868,72.7
2021-11-25T00:00:00.000,LA,174590,2127733,2857104,2678,48.7
2021-11-25T00:00:00.000,WV,44323,765950,879051,474,41.5
2021-11-25T00:00:00.000,UT,160394,1443141,2397385,294,55.2
2021-11-25T00:00:00.000,SC,202024,2379119,3535780,1884,51.2
2021-11-25T00:00:00.000,VA2,231882,3267482,2958431,281,0
2021-11-25T00:00:00.000,CT,223022,2197775,3476067,1183,71.7
2021-11-25T00:00:00.000,AZ,319934,3785007,5334928,18382,54.4
2021-11-25T00:00:00.000,NM,103488,1268538,1712803,6493,63.3
2021-11-25T00:00:00.000,RI,58362,651725,1003413,1153,72.2
2021-11-25T00:00:00.000,CO,303987,3329231,4848310,6650,62.9
2021-11-25T00:00:00.000,NV,167013,1372661,2368813,509,54.2
2021-11-25T00:00:00.000,MO,224810,2650156,4452053,2303,50.8
2021-11-25T00:00:00.000,WA,435747,4240192,6543562,8502,64.8
2021-11-25T00:00:00.000,DE,53692,534535,797314,1671,60.9
2021-11-25T00:00:00.000,AK,39005,369352,536929,745,54
2021-11-25T00:00:00.000,WY,26316,276010,320932,568,45.3
2021-11-25T00:00:00.000,OR,246007,2285480,3584923,6077,63.8
2021-11-25T00:00:00.000,FL,1312096,11405041,17673131,111439,61
2021-11-25T00:00:00.000,OK,134535,1962785,2724067,1001,51.3
2021-11-25T00:00:00.000,IH2,35712,901953,913733,168,37.7
2021-11-25T00:00:00.000,MH,2291,40506,2273,2,28
2021-11-25T00:00:00.000,MS,80171,1302752,1794154,2005,46.9
2021-11-25T00:00:00.000,VI,1815,34579,82201,0,48.8
2021-11-25T00:00:00.000,MP,933,10162,67280,0,68
2021-11-25T00:00:00.000,OH,551249,5471350,8151823,17859,52.8
2021-11-25T00:00:00.000,NC,455721,4994932,7926612,863,54
2021-11-25T00:00:00.000,IL,605491,6402962,10572179,23933,61.4
2021-11-25T00:00:00.000,ME,129323,891794,1175587,2064,72.1
2021-11-25T00:00:00.000,ID,74500,757391,1026166,2601,45.1
2021-11-25T00:00:00.000,NE,84811,940220,1527190,5253,57.2
2021-11-25T00:00:00.000,FM,12255,65148,1998,0,41.2
2021-11-25T00:00:00.000,MA,363187,4416230,6635208,423,70.8
2021-11-25T00:00:00.000,MD,327439,3454202,5534124,13807,67.2
2021-11-25T00:00:00.000,AS,547,18682,48323,1,66.2
2021-11-25T00:00:00.000,TN,233038,3095485,4713209,39678,49.4
2021-11-25T00:00:00.000,KS,119494,1419726,2102602,3017,54.4
2021-11-25T00:00:00.000,PR,139971,2092489,3102625,504,73.9
2021-11-25T00:00:00.000,MT,53654,557280,697515,1511,51.7
2021-11-25T00:00:00.000,DD2,292018,2215422,4018799,20326,0
2021-11-25T00:00:00.000,HI,54808,664470,1256668,94062,60.7
2021-11-25T00:00:00.000,WI,300696,3115321,4662566,1486,59.3
2021-11-25T00:00:00.000,NY,1233544,10842667,17389889,11591,68.2
2021-11-25T00:00:00.000,AL,153163,2287438,2750164,270,46
2021-11-25T00:00:00.000,RP,2334,26800,4700,0,73.3
2021-11-25T00:00:00.000,VA,444019,4632976,7798920,7206,64.6
2021-11-25T00:00:00.000,DC,32830,423625,697548,469,64.1
2021-11-25T00:00:00.000,NH,101466,802048,1212550,60,64.6
2021-11-25T00:00:00.000,IA,159721,1660636,2309859,411,56.5
2021-11-25T00:00:00.000,MI,408108,4945413,7198823,1905,54.4
2021-11-25T00:00:00.000,NJ,489768,5108657,7702067,626,67.5
2021-11-25T00:00:00.000,SD,35897,451997,647114,132,54.3
2021-11-25T00:00:00.000,GU,10821,87477,173983,44,73.2
2021-11-25T00:00:00.000,PA,655703,7077762,10296639,1344,58
2021-11-25T00:00:00.000,GA,299103,4869508,7004514,12638,49.4
2021-11-25T00:00:00.000,KY,208821,2225113,2911012,1904,51.9
2021-11-25T00:00:00.000,BP2,13114,106299,136952,31,0
2021-11-25T00:00:00.000,ND,35296,352122,498444,305,48.6
2021-11-25T00:00:00.000,IN,276258,2826419,4587321,26328,50.5
2021-11-25T00:00:00.000,AR,107221,1496068,1868409,3263,49.1
2021-11-24T00:00:00.000,DC,32830,423625,697548,469,64.1
2021-11-24T00:00:00.000,NH,101466,802048,1212550,60,64.6
2021-11-24T00:00:00.000,PR,139971,2092489,3102625,504,73.9
2021-11-24T00:00:00.000,MT,53654,557280,697515,1511,51.7
2021-11-24T00:00:00.000,IH2,35712,901953,913733,168,37.7
2021-11-24T00:00:00.000,HI,54808,664470,1256668,94062,60.7
2021-11-24T00:00:00.000,WI,300696,3115321,4662566,1486,59.3
2021-11-24T00:00:00.000,GA,299103,4869508,7004514,12638,49.4
2021-11-24T00:00:00.000,VA,444019,4632976,7798920,7206,64.6
2021-11-24T00:00:00.000,ND,35296,352122,498444,305,48.6
2021-11-24T00:00:00.000,IN,276258,2826419,4587321,26328,50.5
2021-11-24T00:00:00.000,UT,160394,1443141,2397385,294,55.2
2021-11-24T00:00:00.000,SC,202024,2379119,3535780,1884,51.2
2021-11-24T00:00:00.000,TX,1360009,13904075,21595455,2895,54.5
2021-11-24T00:00:00.000,LA,174590,2127733,2857104,2678,48.7
2021-11-24T00:00:00.000,WV,44323,765950,879051,474,41.5
2021-11-24T00:00:00.000,KY,208821,2225113,2911012,1904,51.9
2021-11-24T00:00:00.000,NY,1233544,10842667,17389889,11591,68.2
2021-11-24T00:00:00.000,NV,167013,1372661,2368813,509,54.2
2021-11-24T00:00:00.000,MO,224810,2650156,4452053,2303,50.8
2021-11-24T00:00:00.000,WA,435747,4240192,6543562,8502,64.8
2021-11-24T00:00:00.000,OR,246007,2285480,3584923,6077,63.8
2021-11-24T00:00:00.000,OH,551249,5471350,8151823,17859,52.8
2021-11-24T00:00:00.000,NC,455721,4994932,7926612,863,54
2021-11-24T00:00:00.000,GU,10821,87477,173983,44,73.2
2021-11-24T00:00:00.000,PA,655703,7077762,10296639,1344,58
2021-11-24T00:00:00.000,TN,233038,3095485,4713209,39678,49.4
2021-11-24T00:00:00.000,CA,2059881,22222441,34417531,15147,62.8
2021-11-24T00:00:00.000,VA2,231882,3267482,2958431,281,0
2021-11-24T00:00:00.000,CT,223022,2197775,3476067,1183,71.7
2021-11-24T00:00:00.000,MD,327439,3454202,5534124,13807,67.2
2021-11-24T00:00:00.000,AS,547,18682,48323,1,66.2
2021-11-24T00:00:00.000,AL,153163,2287438,2750164,270,46
2021-11-24T00:00:00.000,MP,933,10162,67280,0,68
2021-11-24T00:00:00.000,FL,1312096,11405041,17673131,111439,61
2021-11-24T00:00:00.000,MH,2291,40506,2273,2,28
2021-11-24T00:00:00.000,MS,80171,1302752,1794154,2005,46.9
2021-11-24T00:00:00.000,VI,1815,34579,82201,0,48.8
2021-11-24T00:00:00.000,IL,605491,6402962,10572179,23933,61.4
2021-11-24T00:00:00.000,ME,129323,891794,1175587,2064,72.1
2021-11-24T00:00:00.000,ID,74500,757391,1026166,2601,45.1
2021-11-24T00:00:00.000,NE,84811,940220,1527190,5253,57.2
2021-11-24T00:00:00.000,FM,12255,65148,1998,0,41.2
2021-11-24T00:00:00.000,MA,363187,4416230,6635208,423,70.8
2021-11-24T00:00:00.000,VT,48583,436222,615934,868,72.7
2021-11-24T00:00:00.000,NJ,489768,5108657,7702067,626,67.5
2021-11-24T00:00:00.000,MN,325276,2992954,4788576,2511,62.2
2021-11-24T00:00:00.000,SD,35897,451997,647114,132,54.3
2021-11-24T00:00:00.000,AZ,319934,3785007,5334928,18382,54.4
2021-11-24T00:00:00.000,NM,103488,1268538,1712803,6493,63.3
2021-11-24T00:00:00.000,RI,58362,651725,1003413,1153,72.2
2021-11-24T00:00:00.000,CO,303987,3329231,4848310,6650,62.9
2021-11-24T00:00:00.000,DE,53692,534535,797314,1671,60.9
2021-11-24T00:00:00.000,AK,39005,369352,536929,745,54
2021-11-24T00:00:00.000,AR,107221,1496068,1868409,3263,49.1
2021-11-24T00:00:00.000,RP,2334,26800,4700,0,73.3
2021-11-24T00:00:00.000,BP2,13114,106299,136952,31,0
2021-11-24T00:00:00.000,DD2,292018,2215422,4018799,20326,0
2021-11-24T00:00:00.000,WY,26316,276010,320932,568,45.3
2021-11-24T00:00:00.000,IA,159721,1660636,2309859,411,56.5
2021-11-24T00:00:00.000,MI,408108,4945413,7198823,1905,54.4
2021-11-24T00:00:00.000,KS,119494,1419726,2102602,3017,54.4
2021-11-24T00:00:00.000,OK,134535,1962785,2724067,1001,51.3
2021-11-23T00:00:00.000,AZ,319129,3772737,5320963,18295,54.4
2021-11-23T00:00:00.000,WV,44302,765570,879009,474,41.5
2021-11-23T00:00:00.000,WA,434874,4224587,6524776,8472,64.8
2021-11-23T00:00:00.000,DE,53684,534458,797230,1671,60.9
2021-11-23T00:00:00.000,DD2,291495,2213212,4009607,20209,0
2021-11-23T00:00:00.000,NM,103248,1263028,1707191,6448,63.3
2021-11-23T00:00:00.000,UT,160314,1441274,2393397,294,55.2
2021-11-23T00:00:00.000,SD,35592,446636,638318,144,54.1
2021-11-23T00:00:00.000,MH,2291,40506,2273,2,28
2021-11-23T00:00:00.000,PR,139902,2088936,3096627,501,73.9
2021-11-23T00:00:00.000,SC,201546,2372482,3528868,1849,51.1
2021-11-23T00:00:00.000,AS,547,18682,48323,1,66.2
2021-11-23T00:00:00.000,AK,38967,368551,535713,744,54
2021-11-23T00:00:00.000,MT,53438,554843,695224,1478,51.7
2021-11-23T00:00:00.000,GU,10803,86836,173087,44,73.1
2021-11-23T00:00:00.000,HI,54668,662802,1253988,94060,60.7
2021-11-23T00:00:00.000,NV,166653,1368332,2363630,509,54.2
2021-11-23T00:00:00.000,BP2,13110,106196,136908,31,0
2021-11-23T00:00:00.000,VA2,231307,3254220,2950852,281,0
2021-11-23T00:00:00.000,KS,119105,1412690,2094779,3010,54.3
2021-11-23T00:00:00.000,NY,1231134,10805849,17341464,11492,68.1
2021-11-23T00:00:00.000,FM,12220,64762,1731,0,40.8
2021-11-23T00:00:00.000,NJ,488156,5087139,7674583,618,67.5
2021-11-23T00:00:00.000,CO,302575,3307207,4818599,6539,62.8
2021-11-23T00:00:00.000,AR,107205,1495869,1868340,3262,49
2021-11-23T00:00:00.000,MI,406871,4920505,7173108,1904,54.4
2021-11-23T00:00:00.000,LA,174066,2120515,2848755,2666,48.6
2021-11-23T00:00:00.000,WY,26313,275904,320891,568,45.3
2021-11-23T00:00:00.000,IH2,35587,898425,909694,168,37.6
2021-11-23T00:00:00.000,MP,933,10162,67280,0,68
2021-11-23T00:00:00.000,OK,134148,1954528,2713682,992,51.3
2021-11-23T00:00:00.000,PA,654451,7049943,10262948,1344,58
2021-11-23T00:00:00.000,TN,232342,3082923,4700006,39371,49.3
2021-11-23T00:00:00.000,GA,298953,4864018,6992872,12614,49.3
2021-11-23T00:00:00.000,VT,48503,434693,613658,868,72.6
2021-11-23T00:00:00.000,NH,101041,794580,1188971,60,64
2021-11-23T00:00:00.000,OR,244628,2264919,3568476,5959,63.8
2021-11-23T00:00:00.000,ND,35206,350657,496862,305,48.6
2021-11-23T00:00:00.000,IA,159434,1653869,2304851,411,56.5
2021-11-23T00:00:00.000,DC,32771,422594,695438,466,64
2021-11-23T00:00:00.000,MD,326645,3436788,5510118,13737,67.1
2021-11-23T00:00:00.000,MO,224289,2639449,4437298,2303,50.7
2021-11-23T00:00:00.000,VI,1813,34458,81983,0,48.8
2021-11-23T00:00:00.000,VA,443194,4620202,7781832,7167,64.6
2021-11-23T00:00:00.000,AL,152588,2275624,2741854,267,45.8
2021-11-23T00:00:00.000,OH,549559,5451209,8124957,17823,52.8
2021-11-23T00:00:00.000,FL,1309589,11372278,17627369,111107,61
2021-11-23T00:00:00.000,NC,453745,4937389,7888570,861,53.8
2021-11-23T00:00:00.000,MN,324580,2978036,4764928,2484,62.2
2021-11-23T00:00:00.000,ID,74182,754135,1023135,2596,45
2021-11-23T00:00:00.000,IL,591266,6374238,10356877,20387,61.2
2021-11-23T00:00:00.000,CT,222555,2188972,3467386,1182,71.7
2021-11-23T00:00:00.000,NE,84702,936630,1523001,5239,57.2
2021-11-23T00:00:00.000,CA,2054597,22153432,34321226,15128,62.8
2021-11-23T00:00:00.000,KY,208104,2216273,2903107,1897,51.9
2021-11-23T00:00:00.000,IN,275809,2817422,4574446,26293,50.5
2021-11-23T00:00:00.000,ME,128997,887075,1171185,2026,72
2021-11-23T00:00:00.000,WI,299998,3103039,4646132,1476,59.3
2021-11-23T00:00:00.000,MA,362306,4398068,6616592,422,70.8
2021-11-23T00:00:00.000,RI,58249,649265,1000594,1142,72.2
2021-11-23T00:00:00.000,TX,1356705,13862133,21523805,2869,54.4
2021-11-23T00:00:00.000,RP,2334,26800,4700,0,73.3
2021-11-23T00:00:00.000,MS,79927,1298352,1789149,2003,46.8
2021-11-22T00:00:00.000,WI,299820,3097742,4640418,1476,59.3
2021-11-22T00:00:00.000,IN,275537,2811887,4566455,26271,50.5
2021-11-22T00:00:00.000,MT,53122,551001,690743,1472,51.6
2021-11-22T00:00:00.000,NM,103176,1260675,1704022,6448,63.3
2021-11-22T00:00:00.000,MD,325854,3424584,5398957,13696,67.1
2021-11-22T00:00:00.000,KY,207975,2213313,2898652,1897,51.8
2021-11-22T00:00:00.000,AS,546,18450,47942,1,66
2021-11-22T00:00:00.000,AK,38812,365573,532199,741,53.9
2021-11-22T00:00:00.000,SC,201372,2367798,3524783,1849,51.1
2021-11-22T00:00:00.000,VA2,231296,3253728,2950787,281,0
2021-11-22T00:00:00.000,FL,1307827,11346933,17587041,111075,60.9
2021-11-22T00:00:00.000,NE,84651,935025,1519612,5234,57.1
2021-11-22T00:00:00.000,CT,222341,2183534,3460826,1182,71.7
2021-11-22T00:00:00.000,DE,53684,534458,797230,1671,60.9
2021-11-22T00:00:00.000,NJ,487008,5073384,7656590,611,67.4
2021-11-22T00:00:00.000,MA,361882,4387519,6604137,422,70.8
2021-11-22T00:00:00.000,LA,173992,2118333,2846291,2666,48.6
2021-11-22T00:00:00.000,RP,2334,26800,4700,0,73.3
2021-11-22T00:00:00.000,TN,231033,3057705,4665556,39109,49.2
2021-11-22T00:00:00.000,VT,48414,432474,611065,868,72.6
2021-11-22T00:00:00.000,HI,54581,661715,1251380,94060,60.7
2021-11-22T00:00:00.000,VA,442417,4608174,7763880,7166,64.6
2021-11-22T00:00:00.000,NV,166483,1365840,2358541,509,54.2
2021-11-22T00:00:00.000,NH,100970,793910,1187560,60,64
2021-11-22T00:00:00.000,MO,224130,2633513,4430287,2303,50.7
2021-11-22T00:00:00.000,BP2,13040,105540,136569,31,0
2021-11-22T00:00:00.000,DD2,291278,2212572,4005759,20204,0
2021-11-22T00:00:00.000,NC,453455,4930802,7878786,861,53.8
2021-11-22T00:00:00.000,GA,297750,4838801,6956484,12532,49.3
2021-11-22T00:00:00.000,ND,34928,344740,492190,305,48.4
2021-11-22T00:00:00.000,AZ,318767,3766183,5311849,18280,54.4
2021-11-22T00:00:00.000,OH,549078,5442137,8110076,17819,52.8
2021-11-22T00:00:00.000,FM,12220,64762,1731,0,40.8
2021-11-22T00:00:00.000,CO,302565,3307110,4818576,6539,62.8
2021-11-22T00:00:00.000,NY,1229399,10777838,17300039,11447,68.1
2021-11-22T00:00:00.000,IH2,35553,897377,908486,168,37.6
2021-11-22T00:00:00.000,DC,32724,421584,694093,466,64
2021-11-22T00:00:00.000,ME,128529,877226,1159437,1976,71.9
2021-11-22T00:00:00.000,AL,152311,2269501,2732929,266,45.8
2021-11-22T00:00:00.000,GU,10695,85829,171529,44,73
2021-11-22T00:00:00.000,WV,44301,765505,878952,474,41.5
2021-11-22T00:00:00.000,KS,118900,1410630,2089972,3010,54.3
2021-11-22T00:00:00.000,ID,74088,753154,1021892,2593,45
2021-11-22T00:00:00.000,MS,79585,1291752,1780046,2002,46.8
2021-11-22T00:00:00.000,SD,35589,446573,633884,144,54.1
2021-11-22T00:00:00.000,WY,26185,273567,318645,567,45.2
2021-11-22T00:00:00.000,CA,2052758,22116826,34270771,15128,62.8
2021-11-22T00:00:00.000,IL,589978,6353804,10331545,20360,61.1
2021-11-22T00:00:00.000,MN,324258,2971211,4757010,2482,62.1
2021-11-22T00:00:00.000,MI,406306,4907691,7160168,1904,54.4
2021-11-22T00:00:00.000,OR,244447,2261054,3563103,5923,63.7
2021-11-22T00:00:00.000,MP,933,10162,67280,0,68
2021-11-22T00:00:00.000,PA,711306,7519933,10887823,1343,62.1
2021-11-22T00:00:00.000,OK,134055,1952447,2709905,992,51.2
2021-11-22T00:00:00.000,TX,1353971,13825695,21466203,2861,54.4
2021-11-22T00:00:00.000,RI,58163,647654,999114,1141,72.1
2021-11-22T00:00:00.000,MH,2291,40429,2270,2,27.9
2021-11-22T00:00:00.000,IA,158481,1634361,2284296,411,56.4
2021-11-22T00:00:00.000,WA,432630,4177534,6458823,8441,64.6
2021-11-22T00:00:00.000,PR,139867,2086866,3093549,501,74.4
2021-11-22T00:00:00.000,UT,160314,1440752,2392920,294,55.2
2021-11-22T00:00:00.000,AR,107166,1494613,1866813,3262,49
2021-11-22T00:00:00.000,VI,1805,34351,81719,0,48.7
2021-11-21T00:00:00.000,IA,158481,1633917,2284296,411,56.4
2021-11-21T00:00:00.000,DC,32681,420312,691530,466,63.9
2021-11-21T00:00:00.000,SC,200909,2359225,3516072,1849,51.1
2021-11-21T00:00:00.000,FM,12220,64762,1731,0,40.8
2021-11-21T00:00:00.000,SD,35587,446229,633633,144,54.1
2021-11-21T00:00:00.000,OH,548117,5421216,8079177,17815,52.7
2021-11-21T00:00:00.000,MA,361222,4365784,6576025,422,70.7
2021-11-21T00:00:00.000,IN,274991,2802417,4551572,26260,50.4
2021-11-21T00:00:00.000,AL,152171,2266442,2727150,266,45.8
2021-11-21T00:00:00.000,WV,44301,765501,878952,474,41.5
2021-11-21T00:00:00.000,ND,34928,344740,492189,305,48.4
2021-11-21T00:00:00.000,WI,299439,3087921,4628359,1474,59.2
2021-11-21T00:00:00.000,FL,1305658,11314300,17539889,111048,60.9
2021-11-21T00:00:00.000,DE,53676,534331,797101,1671,60.9
2021-11-21T00:00:00.000,IL,588598,6324381,10298317,20304,61.1
2021-11-21T00:00:00.000,MS,79585,1291747,1779958,2002,46.8
2021-11-21T00:00:00.000,MI,405487,4887018,7140302,1904,54.3
